#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>Definitive 5minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_19920701_v01, omni_hro_5min_19920801_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. AE - 5-minute AE-index, from WDC Kyoto (Final 1988/001-1988/182, Provisional 1990/001-2018/059)
#  3. SYM/H - 5-minute SYM/H index,from WDC Kyoto (1981/001-2020/213)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,5-M_AE_nT,SYM/H_INDEX_nT
1992-07-28T17:00:00.000Z,341,-26
1992-07-28T17:05:00.000Z,333,-26
1992-07-28T17:10:00.000Z,357,-28
1992-07-28T17:15:00.000Z,351,-29
1992-07-28T17:20:00.000Z,339,-30
1992-07-28T17:25:00.000Z,319,-29
1992-07-28T17:30:00.000Z,306,-29
1992-07-28T17:35:00.000Z,275,-28
1992-07-28T17:40:00.000Z,270,-28
1992-07-28T17:45:00.000Z,284,-28
1992-07-28T17:50:00.000Z,255,-28
1992-07-28T17:55:00.000Z,224,-28
1992-07-28T18:00:00.000Z,188,-28
1992-07-28T18:05:00.000Z,181,-28
1992-07-28T18:10:00.000Z,161,-28
1992-07-28T18:15:00.000Z,133,-29
1992-07-28T18:20:00.000Z,100,-28
1992-07-28T18:25:00.000Z,106,-28
1992-07-28T18:30:00.000Z,107,-28
1992-07-28T18:35:00.000Z,86,-28
1992-07-28T18:40:00.000Z,58,-27
1992-07-28T18:45:00.000Z,56,-27
1992-07-28T18:50:00.000Z,46,-27
1992-07-28T18:55:00.000Z,62,-27
1992-07-28T19:00:00.000Z,66,-24
1992-07-28T19:05:00.000Z,72,-24
1992-07-28T19:10:00.000Z,85,-24
1992-07-28T19:15:00.000Z,120,-24
1992-07-28T19:20:00.000Z,147,-25
1992-07-28T19:25:00.000Z,163,-26
1992-07-28T19:30:00.000Z,152,-28
1992-07-28T19:35:00.000Z,146,-30
1992-07-28T19:40:00.000Z,163,-31
1992-07-28T19:45:00.000Z,132,-33
1992-07-28T19:50:00.000Z,123,-34
1992-07-28T19:55:00.000Z,97,-33
1992-07-28T20:00:00.000Z,119,-31
1992-07-28T20:05:00.000Z,124,-33
1992-07-28T20:10:00.000Z,112,-33
1992-07-28T20:15:00.000Z,132,-35
1992-07-28T20:20:00.000Z,125,-35
1992-07-28T20:25:00.000Z,148,-36
1992-07-28T20:30:00.000Z,146,-35
1992-07-28T20:35:00.000Z,142,-35
1992-07-28T20:40:00.000Z,147,-34
1992-07-28T20:45:00.000Z,154,-34
1992-07-28T20:50:00.000Z,148,-35
1992-07-28T20:55:00.000Z,167,-35
1992-07-28T21:00:00.000Z,193,-35
1992-07-28T21:05:00.000Z,229,-37
1992-07-28T21:10:00.000Z,249,-38
1992-07-28T21:15:00.000Z,203,-37
1992-07-28T21:20:00.000Z,180,-38
1992-07-28T21:25:00.000Z,163,-38
1992-07-28T21:30:00.000Z,170,-37
1992-07-28T21:35:00.000Z,173,-36
1992-07-28T21:40:00.000Z,176,-37
1992-07-28T21:45:00.000Z,166,-37
1992-07-28T21:50:00.000Z,146,-35
1992-07-28T21:55:00.000Z,128,-33
1992-07-28T22:00:00.000Z,138,-33
1992-07-28T22:05:00.000Z,195,-33
1992-07-28T22:10:00.000Z,249,-32
1992-07-28T22:15:00.000Z,324,-32
1992-07-28T22:20:00.000Z,339,-32
1992-07-28T22:25:00.000Z,350,-32
1992-07-28T22:30:00.000Z,314,-30
1992-07-28T22:35:00.000Z,284,-29
1992-07-28T22:40:00.000Z,258,-31
1992-07-28T22:45:00.000Z,206,-32
1992-07-28T22:50:00.000Z,171,-30
1992-07-28T22:55:00.000Z,183,-27
1992-07-28T23:00:00.000Z,168,-24
1992-07-28T23:05:00.000Z,153,-25
1992-07-28T23:10:00.000Z,134,-25
1992-07-28T23:15:00.000Z,121,-24
1992-07-28T23:20:00.000Z,140,-24
1992-07-28T23:25:00.000Z,129,-25
1992-07-28T23:30:00.000Z,103,-26
1992-07-28T23:35:00.000Z,93,-26
1992-07-28T23:40:00.000Z,86,-27
1992-07-28T23:45:00.000Z,76,-27
1992-07-28T23:50:00.000Z,77,-28
1992-07-28T23:55:00.000Z,64,-28
1992-07-29T00:00:00.000Z,63,-26
1992-07-29T00:05:00.000Z,69,-26
1992-07-29T00:10:00.000Z,62,-24
1992-07-29T00:15:00.000Z,64,-23
1992-07-29T00:20:00.000Z,68,-22
1992-07-29T00:25:00.000Z,51,-21
1992-07-29T00:30:00.000Z,54,-19
1992-07-29T00:35:00.000Z,58,-18
1992-07-29T00:40:00.000Z,66,-19
1992-07-29T00:45:00.000Z,60,-17
1992-07-29T00:50:00.000Z,59,-17
1992-07-29T00:55:00.000Z,60,-19
1992-07-29T01:00:00.000Z,66,-17
1992-07-29T01:05:00.000Z,63,-17
1992-07-29T01:10:00.000Z,54,-18
1992-07-29T01:15:00.000Z,53,-19
1992-07-29T01:20:00.000Z,55,-19
1992-07-29T01:25:00.000Z,52,-18
1992-07-29T01:30:00.000Z,52,-18
1992-07-29T01:35:00.000Z,56,-19
1992-07-29T01:40:00.000Z,58,-20
1992-07-29T01:45:00.000Z,55,-21
1992-07-29T01:50:00.000Z,51,-21
1992-07-29T01:55:00.000Z,50,-22
1992-07-29T02:00:00.000Z,46,-22
1992-07-29T02:05:00.000Z,45,-22
1992-07-29T02:10:00.000Z,44,-23
1992-07-29T02:15:00.000Z,46,-23
1992-07-29T02:20:00.000Z,43,-22
1992-07-29T02:25:00.000Z,32,-20
1992-07-29T02:30:00.000Z,34,-19
1992-07-29T02:35:00.000Z,48,-18
1992-07-29T02:40:00.000Z,53,-18
1992-07-29T02:45:00.000Z,67,-18
1992-07-29T02:50:00.000Z,60,-17
1992-07-29T02:55:00.000Z,78,-16
1992-07-29T03:00:00.000Z,100,-15
1992-07-29T03:05:00.000Z,82,-17
1992-07-29T03:10:00.000Z,61,-18
1992-07-29T03:15:00.000Z,56,-16
1992-07-29T03:20:00.000Z,63,-16
1992-07-29T03:25:00.000Z,75,-14
1992-07-29T03:30:00.000Z,121,-14
1992-07-29T03:35:00.000Z,136,-14
1992-07-29T03:40:00.000Z,145,-15
1992-07-29T03:45:00.000Z,151,-16
1992-07-29T03:50:00.000Z,150,-16
1992-07-29T03:55:00.000Z,139,-17
1992-07-29T04:00:00.000Z,118,-17
1992-07-29T04:05:00.000Z,125,-18
1992-07-29T04:10:00.000Z,130,-19
1992-07-29T04:15:00.000Z,124,-19
1992-07-29T04:20:00.000Z,123,-19
1992-07-29T04:25:00.000Z,116,-20
1992-07-29T04:30:00.000Z,104,-20
1992-07-29T04:35:00.000Z,93,-20
1992-07-29T04:40:00.000Z,71,-20
1992-07-29T04:45:00.000Z,75,-19
1992-07-29T04:50:00.000Z,75,-20
1992-07-29T04:55:00.000Z,68,-19
1992-07-29T05:00:00.000Z,87,-18
1992-07-29T05:05:00.000Z,84,-17
1992-07-29T05:10:00.000Z,93,-15
1992-07-29T05:15:00.000Z,149,-16
1992-07-29T05:20:00.000Z,87,-15
1992-07-29T05:25:00.000Z,110,-15
1992-07-29T05:30:00.000Z,117,-16
1992-07-29T05:35:00.000Z,105,-16
1992-07-29T05:40:00.000Z,121,-17
1992-07-29T05:45:00.000Z,127,-17
1992-07-29T05:50:00.000Z,125,-18
1992-07-29T05:55:00.000Z,126,-19
1992-07-29T06:00:00.000Z,161,-18
1992-07-29T06:05:00.000Z,220,-18
1992-07-29T06:10:00.000Z,242,-17
1992-07-29T06:15:00.000Z,256,-16
1992-07-29T06:20:00.000Z,252,-15
1992-07-29T06:25:00.000Z,267,-14
1992-07-29T06:30:00.000Z,273,-14
1992-07-29T06:35:00.000Z,272,-13
1992-07-29T06:40:00.000Z,265,-12
1992-07-29T06:45:00.000Z,265,-12
1992-07-29T06:50:00.000Z,228,-13
1992-07-29T06:55:00.000Z,208,-15
1992-07-29T07:00:00.000Z,191,-16
1992-07-29T07:05:00.000Z,164,-15
1992-07-29T07:10:00.000Z,178,-15
1992-07-29T07:15:00.000Z,173,-16
1992-07-29T07:20:00.000Z,158,-17
1992-07-29T07:25:00.000Z,120,-18
1992-07-29T07:30:00.000Z,85,-18
1992-07-29T07:35:00.000Z,94,-17
1992-07-29T07:40:00.000Z,129,-16
1992-07-29T07:45:00.000Z,169,-15
1992-07-29T07:50:00.000Z,160,-15
1992-07-29T07:55:00.000Z,150,-15
1992-07-29T08:00:00.000Z,138,-15
1992-07-29T08:05:00.000Z,115,-14
1992-07-29T08:10:00.000Z,100,-14
1992-07-29T08:15:00.000Z,74,-14
1992-07-29T08:20:00.000Z,66,-15
1992-07-29T08:25:00.000Z,51,-15
1992-07-29T08:30:00.000Z,51,-15
1992-07-29T08:35:00.000Z,53,-15
1992-07-29T08:40:00.000Z,61,-15
1992-07-29T08:45:00.000Z,66,-15
1992-07-29T08:50:00.000Z,67,-15
1992-07-29T08:55:00.000Z,45,-15
1992-07-29T09:00:00.000Z,32,-15
1992-07-29T09:05:00.000Z,32,-15
1992-07-29T09:10:00.000Z,38,-14
1992-07-29T09:15:00.000Z,46,-13
1992-07-29T09:20:00.000Z,32,-14
1992-07-29T09:25:00.000Z,24,-14
1992-07-29T09:30:00.000Z,26,-15
1992-07-29T09:35:00.000Z,42,-14
1992-07-29T09:40:00.000Z,46,-14
1992-07-29T09:45:00.000Z,48,-14
1992-07-29T09:50:00.000Z,50,-14
1992-07-29T09:55:00.000Z,51,-14
1992-07-29T10:00:00.000Z,46,-13
1992-07-29T10:05:00.000Z,39,-13
1992-07-29T10:10:00.000Z,49,-13
1992-07-29T10:15:00.000Z,62,-14
1992-07-29T10:20:00.000Z,84,-15
1992-07-29T10:25:00.000Z,79,-15
1992-07-29T10:30:00.000Z,107,-15
1992-07-29T10:35:00.000Z,112,-15
1992-07-29T10:40:00.000Z,147,-15
1992-07-29T10:45:00.000Z,76,-15
1992-07-29T10:50:00.000Z,104,-16
1992-07-29T10:55:00.000Z,126,-16
1992-07-29T11:00:00.000Z,65,-16
1992-07-29T11:05:00.000Z,50,-15
1992-07-29T11:10:00.000Z,39,-15
1992-07-29T11:15:00.000Z,58,-14
1992-07-29T11:20:00.000Z,46,-14
1992-07-29T11:25:00.000Z,56,-13
1992-07-29T11:30:00.000Z,39,-13
1992-07-29T11:35:00.000Z,43,-13
1992-07-29T11:40:00.000Z,43,-14
1992-07-29T11:45:00.000Z,50,-14
1992-07-29T11:50:00.000Z,41,-14
1992-07-29T11:55:00.000Z,45,-14
1992-07-29T12:00:00.000Z,41,-15
1992-07-29T12:05:00.000Z,46,-15
1992-07-29T12:10:00.000Z,42,-15
1992-07-29T12:15:00.000Z,37,-15
1992-07-29T12:20:00.000Z,73,-15
1992-07-29T12:25:00.000Z,93,-15
1992-07-29T12:30:00.000Z,118,-15
1992-07-29T12:35:00.000Z,124,-14
1992-07-29T12:40:00.000Z,126,-13
1992-07-29T12:45:00.000Z,124,-12
1992-07-29T12:50:00.000Z,102,-11
1992-07-29T12:55:00.000Z,78,-11
1992-07-29T13:00:00.000Z,72,-12
1992-07-29T13:05:00.000Z,58,-12
1992-07-29T13:10:00.000Z,45,-12
1992-07-29T13:15:00.000Z,43,-12
1992-07-29T13:20:00.000Z,47,-12
1992-07-29T13:25:00.000Z,47,-11
1992-07-29T13:30:00.000Z,49,-12
1992-07-29T13:35:00.000Z,40,-12
1992-07-29T13:40:00.000Z,35,-13
1992-07-29T13:45:00.000Z,33,-13
1992-07-29T13:50:00.000Z,36,-14
1992-07-29T13:55:00.000Z,40,-13
1992-07-29T14:00:00.000Z,42,-13
1992-07-29T14:05:00.000Z,45,-14
1992-07-29T14:10:00.000Z,42,-14
1992-07-29T14:15:00.000Z,46,-14
1992-07-29T14:20:00.000Z,44,-14
1992-07-29T14:25:00.000Z,46,-14
1992-07-29T14:30:00.000Z,38,-14
1992-07-29T14:35:00.000Z,37,-13
1992-07-29T14:40:00.000Z,51,-13
1992-07-29T14:45:00.000Z,61,-13
1992-07-29T14:50:00.000Z,48,-12
1992-07-29T14:55:00.000Z,54,-13
1992-07-29T15:00:00.000Z,66,-14
1992-07-29T15:05:00.000Z,114,-16
1992-07-29T15:10:00.000Z,118,-17
1992-07-29T15:15:00.000Z,104,-16
1992-07-29T15:20:00.000Z,94,-16
1992-07-29T15:25:00.000Z,81,-15
1992-07-29T15:30:00.000Z,76,-16
1992-07-29T15:35:00.000Z,72,-16
1992-07-29T15:40:00.000Z,76,-16
1992-07-29T15:45:00.000Z,77,-15
1992-07-29T15:50:00.000Z,92,-15
1992-07-29T15:55:00.000Z,95,-15
1992-07-29T16:00:00.000Z,94,-15
1992-07-29T16:05:00.000Z,102,-15
1992-07-29T16:10:00.000Z,108,-15
1992-07-29T16:15:00.000Z,132,-14
1992-07-29T16:20:00.000Z,142,-14
1992-07-29T16:25:00.000Z,141,-13
1992-07-29T16:30:00.000Z,132,-13
1992-07-29T16:35:00.000Z,120,-12
1992-07-29T16:40:00.000Z,109,-12
1992-07-29T16:45:00.000Z,114,-12
1992-07-29T16:50:00.000Z,113,-12
1992-07-29T16:55:00.000Z,111,-12
1992-07-29T17:00:00.000Z,116,-13
1992-07-29T17:05:00.000Z,117,-13
1992-07-29T17:10:00.000Z,124,-14
1992-07-29T17:15:00.000Z,124,-14
1992-07-29T17:20:00.000Z,114,-14
1992-07-29T17:25:00.000Z,111,-14
1992-07-29T17:30:00.000Z,105,-14
1992-07-29T17:35:00.000Z,98,-15
1992-07-29T17:40:00.000Z,82,-14
1992-07-29T17:45:00.000Z,80,-14
1992-07-29T17:50:00.000Z,90,-14
1992-07-29T17:55:00.000Z,108,-15
1992-07-29T18:00:00.000Z,112,-15
1992-07-29T18:05:00.000Z,92,-15
1992-07-29T18:10:00.000Z,91,-15
1992-07-29T18:15:00.000Z,86,-15
1992-07-29T18:20:00.000Z,83,-15
1992-07-29T18:25:00.000Z,79,-15
1992-07-29T18:30:00.000Z,72,-15
1992-07-29T18:35:00.000Z,65,-15
1992-07-29T18:40:00.000Z,54,-15
1992-07-29T18:45:00.000Z,61,-15
1992-07-29T18:50:00.000Z,49,-15
1992-07-29T18:55:00.000Z,48,-15
1992-07-29T19:00:00.000Z,43,-14
1992-07-29T19:05:00.000Z,43,-15
1992-07-29T19:10:00.000Z,46,-15
1992-07-29T19:15:00.000Z,59,-15
1992-07-29T19:20:00.000Z,59,-15
1992-07-29T19:25:00.000Z,54,-15
1992-07-29T19:30:00.000Z,51,-15
1992-07-29T19:35:00.000Z,48,-16
1992-07-29T19:40:00.000Z,49,-16
1992-07-29T19:45:00.000Z,51,-16
1992-07-29T19:50:00.000Z,68,-16
1992-07-29T19:55:00.000Z,77,-16
1992-07-29T20:00:00.000Z,78,-16
1992-07-29T20:05:00.000Z,71,-17
1992-07-29T20:10:00.000Z,74,-18
1992-07-29T20:15:00.000Z,72,-17
1992-07-29T20:20:00.000Z,72,-17
1992-07-29T20:25:00.000Z,65,-17
1992-07-29T20:30:00.000Z,56,-17
1992-07-29T20:35:00.000Z,89,-18
1992-07-29T20:40:00.000Z,89,-18
1992-07-29T20:45:00.000Z,75,-18
1992-07-29T20:50:00.000Z,63,-18
1992-07-29T20:55:00.000Z,64,-18
1992-07-29T21:00:00.000Z,67,-18
1992-07-29T21:05:00.000Z,73,-18
1992-07-29T21:10:00.000Z,79,-18
1992-07-29T21:15:00.000Z,83,-18
1992-07-29T21:20:00.000Z,94,-18
1992-07-29T21:25:00.000Z,88,-19
1992-07-29T21:30:00.000Z,81,-19
1992-07-29T21:35:00.000Z,71,-20
1992-07-29T21:40:00.000Z,70,-21
1992-07-29T21:45:00.000Z,87,-21
1992-07-29T21:50:00.000Z,94,-21
1992-07-29T21:55:00.000Z,84,-21
1992-07-29T22:00:00.000Z,66,-21
1992-07-29T22:05:00.000Z,66,-21
1992-07-29T22:10:00.000Z,74,-21
1992-07-29T22:15:00.000Z,74,-21
1992-07-29T22:20:00.000Z,90,-20
1992-07-29T22:25:00.000Z,89,-20
1992-07-29T22:30:00.000Z,88,-20
1992-07-29T22:35:00.000Z,88,-20
1992-07-29T22:40:00.000Z,88,-20
1992-07-29T22:45:00.000Z,98,-20
1992-07-29T22:50:00.000Z,119,-19
1992-07-29T22:55:00.000Z,131,-19
1992-07-29T23:00:00.000Z,147,-19
1992-07-29T23:05:00.000Z,157,-20
1992-07-29T23:10:00.000Z,147,-21
1992-07-29T23:15:00.000Z,144,-22
1992-07-29T23:20:00.000Z,146,-21
1992-07-29T23:25:00.000Z,187,-21
1992-07-29T23:30:00.000Z,224,-20
1992-07-29T23:35:00.000Z,264,-20
1992-07-29T23:40:00.000Z,273,-21
1992-07-29T23:45:00.000Z,304,-22
1992-07-29T23:50:00.000Z,322,-21
1992-07-29T23:55:00.000Z,411,-20
1992-07-30T00:00:00.000Z,480,-22
1992-07-30T00:05:00.000Z,476,-22
1992-07-30T00:10:00.000Z,511,-21
1992-07-30T00:15:00.000Z,545,-19
1992-07-30T00:20:00.000Z,545,-16
1992-07-30T00:25:00.000Z,558,-18
1992-07-30T00:30:00.000Z,544,-17
1992-07-30T00:35:00.000Z,600,-14
1992-07-30T00:40:00.000Z,627,-16
1992-07-30T00:45:00.000Z,631,-16
1992-07-30T00:50:00.000Z,566,-16
1992-07-30T00:55:00.000Z,509,-16
1992-07-30T01:00:00.000Z,498,-16
1992-07-30T01:05:00.000Z,484,-16
1992-07-30T01:10:00.000Z,457,-16
1992-07-30T01:15:00.000Z,452,-15
1992-07-30T01:20:00.000Z,420,-16
1992-07-30T01:25:00.000Z,415,-15
1992-07-30T01:30:00.000Z,450,-15
1992-07-30T01:35:00.000Z,441,-16
1992-07-30T01:40:00.000Z,378,-17
1992-07-30T01:45:00.000Z,355,-17
1992-07-30T01:50:00.000Z,348,-16
1992-07-30T01:55:00.000Z,375,-15
1992-07-30T02:00:00.000Z,374,-14
1992-07-30T02:05:00.000Z,406,-13
1992-07-30T02:10:00.000Z,432,-13
1992-07-30T02:15:00.000Z,462,-13
1992-07-30T02:20:00.000Z,450,-13
1992-07-30T02:25:00.000Z,436,-14
1992-07-30T02:30:00.000Z,390,-15
1992-07-30T02:35:00.000Z,364,-16
1992-07-30T02:40:00.000Z,329,-16
1992-07-30T02:45:00.000Z,299,-16
1992-07-30T02:50:00.000Z,283,-14
1992-07-30T02:55:00.000Z,244,-13
1992-07-30T03:00:00.000Z,220,-12
1992-07-30T03:05:00.000Z,203,-10
1992-07-30T03:10:00.000Z,201,-10
1992-07-30T03:15:00.000Z,193,-8
1992-07-30T03:20:00.000Z,199,-8
1992-07-30T03:25:00.000Z,200,-7
1992-07-30T03:30:00.000Z,191,-6
1992-07-30T03:35:00.000Z,177,-7
1992-07-30T03:40:00.000Z,202,-6
1992-07-30T03:45:00.000Z,185,-6
1992-07-30T03:50:00.000Z,180,-6
1992-07-30T03:55:00.000Z,170,-6
1992-07-30T04:00:00.000Z,170,-6
1992-07-30T04:05:00.000Z,168,-5
1992-07-30T04:10:00.000Z,141,-6
1992-07-30T04:15:00.000Z,147,-6
1992-07-30T04:20:00.000Z,125,-6
1992-07-30T04:25:00.000Z,131,-5
1992-07-30T04:30:00.000Z,134,-5
1992-07-30T04:35:00.000Z,116,-5
1992-07-30T04:40:00.000Z,108,-5
1992-07-30T04:45:00.000Z,93,-4
1992-07-30T04:50:00.000Z,96,-4
1992-07-30T04:55:00.000Z,101,-3
1992-07-30T05:00:00.000Z,94,-4
1992-07-30T05:05:00.000Z,87,-4
1992-07-30T05:10:00.000Z,79,-4
1992-07-30T05:15:00.000Z,93,-3
1992-07-30T05:20:00.000Z,91,-3
1992-07-30T05:25:00.000Z,83,-3
1992-07-30T05:30:00.000Z,79,-4
1992-07-30T05:35:00.000Z,90,-4
1992-07-30T05:40:00.000Z,98,-4
1992-07-30T05:45:00.000Z,93,-4
1992-07-30T05:50:00.000Z,92,-4
1992-07-30T05:55:00.000Z,95,-4
1992-07-30T06:00:00.000Z,114,-3
1992-07-30T06:05:00.000Z,130,-3
1992-07-30T06:10:00.000Z,138,-3
1992-07-30T06:15:00.000Z,129,-3
1992-07-30T06:20:00.000Z,125,-4
1992-07-30T06:25:00.000Z,145,-4
1992-07-30T06:30:00.000Z,137,-5
1992-07-30T06:35:00.000Z,141,-5
1992-07-30T06:40:00.000Z,157,-4
1992-07-30T06:45:00.000Z,154,-4
1992-07-30T06:50:00.000Z,141,-5
1992-07-30T06:55:00.000Z,96,-7
1992-07-30T07:00:00.000Z,81,-5
1992-07-30T07:05:00.000Z,66,-5
1992-07-30T07:10:00.000Z,91,-4
1992-07-30T07:15:00.000Z,129,-3
1992-07-30T07:20:00.000Z,239,0
1992-07-30T07:25:00.000Z,320,2
1992-07-30T07:30:00.000Z,273,3
1992-07-30T07:35:00.000Z,259,4
1992-07-30T07:40:00.000Z,288,4
1992-07-30T07:45:00.000Z,294,4
1992-07-30T07:50:00.000Z,313,6
1992-07-30T07:55:00.000Z,283,7
1992-07-30T08:00:00.000Z,269,9
1992-07-30T08:05:00.000Z,245,9
1992-07-30T08:10:00.000Z,215,9
1992-07-30T08:15:00.000Z,199,10
1992-07-30T08:20:00.000Z,184,10
1992-07-30T08:25:00.000Z,159,12
1992-07-30T08:30:00.000Z,169,11
1992-07-30T08:35:00.000Z,156,10
1992-07-30T08:40:00.000Z,148,11
1992-07-30T08:45:00.000Z,157,11
1992-07-30T08:50:00.000Z,140,11
1992-07-30T08:55:00.000Z,167,12
1992-07-30T09:00:00.000Z,173,12
1992-07-30T09:05:00.000Z,158,11
1992-07-30T09:10:00.000Z,159,12
1992-07-30T09:15:00.000Z,163,12
1992-07-30T09:20:00.000Z,194,11
1992-07-30T09:25:00.000Z,200,9
1992-07-30T09:30:00.000Z,153,9
1992-07-30T09:35:00.000Z,194,10
1992-07-30T09:40:00.000Z,201,10
1992-07-30T09:45:00.000Z,205,9
1992-07-30T09:50:00.000Z,194,9
1992-07-30T09:55:00.000Z,198,8
1992-07-30T10:00:00.000Z,213,9
1992-07-30T10:05:00.000Z,244,9
1992-07-30T10:10:00.000Z,264,9
1992-07-30T10:15:00.000Z,245,9
1992-07-30T10:20:00.000Z,239,8
1992-07-30T10:25:00.000Z,211,9
1992-07-30T10:30:00.000Z,180,8
1992-07-30T10:35:00.000Z,189,7
1992-07-30T10:40:00.000Z,164,7
1992-07-30T10:45:00.000Z,152,7
1992-07-30T10:50:00.000Z,142,7
1992-07-30T10:55:00.000Z,161,7
1992-07-30T11:00:00.000Z,145,7
1992-07-30T11:05:00.000Z,125,7
1992-07-30T11:10:00.000Z,99,9
1992-07-30T11:15:00.000Z,107,9
1992-07-30T11:20:00.000Z,92,11
1992-07-30T11:25:00.000Z,99,10
1992-07-30T11:30:00.000Z,119,8
1992-07-30T11:35:00.000Z,109,10
1992-07-30T11:40:00.000Z,139,9
1992-07-30T11:45:00.000Z,150,6
1992-07-30T11:50:00.000Z,133,7
1992-07-30T11:55:00.000Z,137,9
1992-07-30T12:00:00.000Z,171,10
1992-07-30T12:05:00.000Z,191,9
1992-07-30T12:10:00.000Z,196,8
1992-07-30T12:15:00.000Z,180,9
1992-07-30T12:20:00.000Z,176,8
1992-07-30T12:25:00.000Z,153,8
1992-07-30T12:30:00.000Z,149,7
1992-07-30T12:35:00.000Z,134,8
1992-07-30T12:40:00.000Z,135,8
1992-07-30T12:45:00.000Z,142,9
1992-07-30T12:50:00.000Z,135,11
1992-07-30T12:55:00.000Z,148,12
1992-07-30T13:00:00.000Z,160,11
1992-07-30T13:05:00.000Z,184,9
1992-07-30T13:10:00.000Z,213,6
1992-07-30T13:15:00.000Z,187,4
1992-07-30T13:20:00.000Z,211,2
1992-07-30T13:25:00.000Z,189,1
1992-07-30T13:30:00.000Z,175,2
1992-07-30T13:35:00.000Z,169,2
1992-07-30T13:40:00.000Z,173,1
1992-07-30T13:45:00.000Z,178,1
1992-07-30T13:50:00.000Z,183,2
1992-07-30T13:55:00.000Z,189,2
1992-07-30T14:00:00.000Z,184,3
1992-07-30T14:05:00.000Z,217,2
1992-07-30T14:10:00.000Z,209,3
1992-07-30T14:15:00.000Z,165,3
1992-07-30T14:20:00.000Z,198,1
1992-07-30T14:25:00.000Z,171,0
1992-07-30T14:30:00.000Z,172,1
1992-07-30T14:35:00.000Z,174,1
1992-07-30T14:40:00.000Z,183,0
1992-07-30T14:45:00.000Z,195,-1
1992-07-30T14:50:00.000Z,168,-3
1992-07-30T14:55:00.000Z,145,-4
1992-07-30T15:00:00.000Z,113,-5
1992-07-30T15:05:00.000Z,110,-8
1992-07-30T15:10:00.000Z,109,-10
1992-07-30T15:15:00.000Z,126,-11
1992-07-30T15:20:00.000Z,140,-13
1992-07-30T15:25:00.000Z,154,-14
1992-07-30T15:30:00.000Z,148,-13
1992-07-30T15:35:00.000Z,139,-14
1992-07-30T15:40:00.000Z,137,-15
1992-07-30T15:45:00.000Z,184,-16
1992-07-30T15:50:00.000Z,231,-16
1992-07-30T15:55:00.000Z,286,-16
