#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>Definitive 5minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_19930401_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. AE - 5-minute AE-index, from WDC Kyoto (Final 1988/001-1988/182, Provisional 1990/001-2018/059)
#  3. SYM/H - 5-minute SYM/H index,from WDC Kyoto (1981/001-2020/213)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,5-M_AE_nT,SYM/H_INDEX_nT
1993-04-05T16:40:00.000Z,1084,-81
1993-04-05T16:45:00.000Z,1092,-86
1993-04-05T16:50:00.000Z,1015,-87
1993-04-05T16:55:00.000Z,981,-85
1993-04-05T17:00:00.000Z,1029,-88
1993-04-05T17:05:00.000Z,1061,-86
1993-04-05T17:10:00.000Z,1084,-86
1993-04-05T17:15:00.000Z,741,-87
1993-04-05T17:20:00.000Z,708,-87
1993-04-05T17:25:00.000Z,656,-84
1993-04-05T17:30:00.000Z,633,-80
1993-04-05T17:35:00.000Z,672,-82
1993-04-05T17:40:00.000Z,541,-79
1993-04-05T17:45:00.000Z,500,-74
1993-04-05T17:50:00.000Z,579,-67
1993-04-05T17:55:00.000Z,560,-62
1993-04-05T18:00:00.000Z,599,-58
1993-04-05T18:05:00.000Z,607,-58
1993-04-05T18:10:00.000Z,869,-61
1993-04-05T18:15:00.000Z,1180,-62
1993-04-05T18:20:00.000Z,1303,-63
1993-04-05T18:25:00.000Z,1020,-60
1993-04-05T18:30:00.000Z,866,-55
1993-04-05T18:35:00.000Z,775,-51
1993-04-05T18:40:00.000Z,710,-46
1993-04-05T18:45:00.000Z,656,-42
1993-04-05T18:50:00.000Z,719,-43
1993-04-05T18:55:00.000Z,567,-45
1993-04-05T19:00:00.000Z,525,-49
1993-04-05T19:05:00.000Z,416,-50
1993-04-05T19:10:00.000Z,378,-49
1993-04-05T19:15:00.000Z,325,-48
1993-04-05T19:20:00.000Z,277,-46
1993-04-05T19:25:00.000Z,245,-50
1993-04-05T19:30:00.000Z,187,-52
1993-04-05T19:35:00.000Z,149,-53
1993-04-05T19:40:00.000Z,118,-53
1993-04-05T19:45:00.000Z,93,-52
1993-04-05T19:50:00.000Z,81,-49
1993-04-05T19:55:00.000Z,86,-45
1993-04-05T20:00:00.000Z,96,-41
1993-04-05T20:05:00.000Z,103,-41
1993-04-05T20:10:00.000Z,97,-42
1993-04-05T20:15:00.000Z,119,-45
1993-04-05T20:20:00.000Z,127,-41
1993-04-05T20:25:00.000Z,107,-39
1993-04-05T20:30:00.000Z,66,-43
1993-04-05T20:35:00.000Z,52,-46
1993-04-05T20:40:00.000Z,64,-48
1993-04-05T20:45:00.000Z,62,-49
1993-04-05T20:50:00.000Z,72,-50
1993-04-05T20:55:00.000Z,60,-51
1993-04-05T21:00:00.000Z,56,-50
1993-04-05T21:05:00.000Z,51,-49
1993-04-05T21:10:00.000Z,55,-50
1993-04-05T21:15:00.000Z,89,-47
1993-04-05T21:20:00.000Z,131,-45
1993-04-05T21:25:00.000Z,134,-42
1993-04-05T21:30:00.000Z,129,-39
1993-04-05T21:35:00.000Z,119,-40
1993-04-05T21:40:00.000Z,111,-39
1993-04-05T21:45:00.000Z,107,-42
1993-04-05T21:50:00.000Z,123,-50
1993-04-05T21:55:00.000Z,134,-68
1993-04-05T22:00:00.000Z,130,-68
1993-04-05T22:05:00.000Z,151,-66
1993-04-05T22:10:00.000Z,150,-61
1993-04-05T22:15:00.000Z,145,-61
1993-04-05T22:20:00.000Z,150,-61
1993-04-05T22:25:00.000Z,129,-61
1993-04-05T22:30:00.000Z,139,-61
1993-04-05T22:35:00.000Z,129,-62
1993-04-05T22:40:00.000Z,140,-63
1993-04-05T22:45:00.000Z,163,-64
1993-04-05T22:50:00.000Z,163,-63
1993-04-05T22:55:00.000Z,138,-66
1993-04-05T23:00:00.000Z,131,-66
1993-04-05T23:05:00.000Z,106,-65
1993-04-05T23:10:00.000Z,97,-65
1993-04-05T23:15:00.000Z,111,-67
1993-04-05T23:20:00.000Z,150,-66
1993-04-05T23:25:00.000Z,179,-65
1993-04-05T23:30:00.000Z,187,-65
1993-04-05T23:35:00.000Z,220,-65
1993-04-05T23:40:00.000Z,231,-68
1993-04-05T23:45:00.000Z,186,-76
1993-04-05T23:50:00.000Z,188,-75
1993-04-05T23:55:00.000Z,168,-73
1993-04-06T00:00:00.000Z,149,-73
1993-04-06T00:05:00.000Z,97,-74
1993-04-06T00:10:00.000Z,79,-72
1993-04-06T00:15:00.000Z,75,-72
1993-04-06T00:20:00.000Z,68,-72
1993-04-06T00:25:00.000Z,54,-70
1993-04-06T00:30:00.000Z,65,-68
1993-04-06T00:35:00.000Z,79,-68
1993-04-06T00:40:00.000Z,66,-68
1993-04-06T00:45:00.000Z,66,-67
1993-04-06T00:50:00.000Z,75,-66
1993-04-06T00:55:00.000Z,73,-65
1993-04-06T01:00:00.000Z,69,-65
1993-04-06T01:05:00.000Z,54,-64
1993-04-06T01:10:00.000Z,63,-64
1993-04-06T01:15:00.000Z,76,-63
1993-04-06T01:20:00.000Z,92,-64
1993-04-06T01:25:00.000Z,102,-64
1993-04-06T01:30:00.000Z,103,-64
1993-04-06T01:35:00.000Z,102,-64
1993-04-06T01:40:00.000Z,86,-64
1993-04-06T01:45:00.000Z,66,-63
1993-04-06T01:50:00.000Z,71,-61
1993-04-06T01:55:00.000Z,94,-61
1993-04-06T02:00:00.000Z,95,-60
1993-04-06T02:05:00.000Z,103,-59
1993-04-06T02:10:00.000Z,109,-59
1993-04-06T02:15:00.000Z,101,-58
1993-04-06T02:20:00.000Z,111,-56
1993-04-06T02:25:00.000Z,103,-55
1993-04-06T02:30:00.000Z,103,-54
1993-04-06T02:35:00.000Z,114,-54
1993-04-06T02:40:00.000Z,117,-53
1993-04-06T02:45:00.000Z,107,-53
1993-04-06T02:50:00.000Z,100,-52
1993-04-06T02:55:00.000Z,91,-53
1993-04-06T03:00:00.000Z,54,-48
1993-04-06T03:05:00.000Z,63,-45
1993-04-06T03:10:00.000Z,73,-44
1993-04-06T03:15:00.000Z,63,-46
1993-04-06T03:20:00.000Z,49,-48
1993-04-06T03:25:00.000Z,79,-53
1993-04-06T03:30:00.000Z,55,-55
1993-04-06T03:35:00.000Z,36,-58
1993-04-06T03:40:00.000Z,44,-60
1993-04-06T03:45:00.000Z,53,-58
1993-04-06T03:50:00.000Z,56,-53
1993-04-06T03:55:00.000Z,67,-53
1993-04-06T04:00:00.000Z,48,-56
1993-04-06T04:05:00.000Z,45,-55
1993-04-06T04:10:00.000Z,43,-56
1993-04-06T04:15:00.000Z,37,-56
1993-04-06T04:20:00.000Z,35,-53
1993-04-06T04:25:00.000Z,29,-46
1993-04-06T04:30:00.000Z,43,-45
1993-04-06T04:35:00.000Z,43,-45
1993-04-06T04:40:00.000Z,53,-46
1993-04-06T04:45:00.000Z,42,-45
1993-04-06T04:50:00.000Z,44,-45
1993-04-06T04:55:00.000Z,35,-44
1993-04-06T05:00:00.000Z,35,-44
1993-04-06T05:05:00.000Z,38,-44
1993-04-06T05:10:00.000Z,34,-44
1993-04-06T05:15:00.000Z,39,-44
1993-04-06T05:20:00.000Z,40,-44
1993-04-06T05:25:00.000Z,37,-44
1993-04-06T05:30:00.000Z,39,-45
1993-04-06T05:35:00.000Z,34,-44
1993-04-06T05:40:00.000Z,32,-42
1993-04-06T05:45:00.000Z,44,-42
1993-04-06T05:50:00.000Z,47,-41
1993-04-06T05:55:00.000Z,40,-39
1993-04-06T06:00:00.000Z,40,-39
1993-04-06T06:05:00.000Z,49,-37
1993-04-06T06:10:00.000Z,49,-38
1993-04-06T06:15:00.000Z,62,-33
1993-04-06T06:20:00.000Z,62,-34
1993-04-06T06:25:00.000Z,55,-33
1993-04-06T06:30:00.000Z,47,-36
1993-04-06T06:35:00.000Z,53,-40
1993-04-06T06:40:00.000Z,57,-38
1993-04-06T06:45:00.000Z,46,-39
1993-04-06T06:50:00.000Z,71,-46
1993-04-06T06:55:00.000Z,52,-43
1993-04-06T07:00:00.000Z,45,-45
1993-04-06T07:05:00.000Z,62,-45
1993-04-06T07:10:00.000Z,43,-43
1993-04-06T07:15:00.000Z,52,-40
1993-04-06T07:20:00.000Z,45,-38
1993-04-06T07:25:00.000Z,37,-38
1993-04-06T07:30:00.000Z,43,-40
1993-04-06T07:35:00.000Z,42,-40
1993-04-06T07:40:00.000Z,48,-41
1993-04-06T07:45:00.000Z,47,-40
1993-04-06T07:50:00.000Z,58,-38
1993-04-06T07:55:00.000Z,46,-37
1993-04-06T08:00:00.000Z,36,-36
1993-04-06T08:05:00.000Z,32,-36
1993-04-06T08:10:00.000Z,29,-34
1993-04-06T08:15:00.000Z,36,-34
1993-04-06T08:20:00.000Z,38,-33
1993-04-06T08:25:00.000Z,41,-33
1993-04-06T08:30:00.000Z,38,-33
1993-04-06T08:35:00.000Z,55,-34
1993-04-06T08:40:00.000Z,64,-35
1993-04-06T08:45:00.000Z,59,-33
1993-04-06T08:50:00.000Z,64,-31
1993-04-06T08:55:00.000Z,64,-28
1993-04-06T09:00:00.000Z,64,-25
1993-04-06T09:05:00.000Z,48,-25
1993-04-06T09:10:00.000Z,55,-32
1993-04-06T09:15:00.000Z,71,-34
1993-04-06T09:20:00.000Z,130,-31
1993-04-06T09:25:00.000Z,147,-23
1993-04-06T09:30:00.000Z,133,-12
1993-04-06T09:35:00.000Z,156,-10
1993-04-06T09:40:00.000Z,111,-16
1993-04-06T09:45:00.000Z,100,-16
1993-04-06T09:50:00.000Z,76,-14
1993-04-06T09:55:00.000Z,90,-13
1993-04-06T10:00:00.000Z,91,-13
1993-04-06T10:05:00.000Z,94,-13
1993-04-06T10:10:00.000Z,90,-19
1993-04-06T10:15:00.000Z,73,-22
1993-04-06T10:20:00.000Z,68,-23
1993-04-06T10:25:00.000Z,88,-24
1993-04-06T10:30:00.000Z,63,-25
1993-04-06T10:35:00.000Z,60,-24
1993-04-06T10:40:00.000Z,61,-20
1993-04-06T10:45:00.000Z,81,-17
1993-04-06T10:50:00.000Z,80,-13
1993-04-06T10:55:00.000Z,78,-12
1993-04-06T11:00:00.000Z,88,-15
1993-04-06T11:05:00.000Z,81,-14
1993-04-06T11:10:00.000Z,84,-12
1993-04-06T11:15:00.000Z,81,-10
1993-04-06T11:20:00.000Z,79,-10
1993-04-06T11:25:00.000Z,102,-10
1993-04-06T11:30:00.000Z,96,-9
1993-04-06T11:35:00.000Z,85,-8
1993-04-06T11:40:00.000Z,88,-8
1993-04-06T11:45:00.000Z,73,-12
1993-04-06T11:50:00.000Z,67,-15
1993-04-06T11:55:00.000Z,64,-14
1993-04-06T12:00:00.000Z,78,-14
1993-04-06T12:05:00.000Z,89,-14
1993-04-06T12:10:00.000Z,91,-15
1993-04-06T12:15:00.000Z,111,-14
1993-04-06T12:20:00.000Z,138,-15
1993-04-06T12:25:00.000Z,117,-16
1993-04-06T12:30:00.000Z,121,-14
1993-04-06T12:35:00.000Z,129,-13
1993-04-06T12:40:00.000Z,106,-15
1993-04-06T12:45:00.000Z,95,-18
1993-04-06T12:50:00.000Z,103,-20
1993-04-06T12:55:00.000Z,65,-19
1993-04-06T13:00:00.000Z,56,-21
1993-04-06T13:05:00.000Z,52,-26
1993-04-06T13:10:00.000Z,54,-27
1993-04-06T13:15:00.000Z,57,-28
1993-04-06T13:20:00.000Z,51,-27
1993-04-06T13:25:00.000Z,40,-26
1993-04-06T13:30:00.000Z,48,-27
1993-04-06T13:35:00.000Z,81,-28
1993-04-06T13:40:00.000Z,83,-28
1993-04-06T13:45:00.000Z,87,-27
1993-04-06T13:50:00.000Z,109,-27
1993-04-06T13:55:00.000Z,141,-28
1993-04-06T14:00:00.000Z,174,-30
1993-04-06T14:05:00.000Z,184,-31
1993-04-06T14:10:00.000Z,175,-31
1993-04-06T14:15:00.000Z,163,-31
1993-04-06T14:20:00.000Z,163,-31
1993-04-06T14:25:00.000Z,169,-31
1993-04-06T14:30:00.000Z,181,-32
1993-04-06T14:35:00.000Z,235,-33
1993-04-06T14:40:00.000Z,252,-33
1993-04-06T14:45:00.000Z,243,-34
1993-04-06T14:50:00.000Z,239,-36
1993-04-06T14:55:00.000Z,230,-36
1993-04-06T15:00:00.000Z,213,-35
1993-04-06T15:05:00.000Z,192,-34
1993-04-06T15:10:00.000Z,172,-35
1993-04-06T15:15:00.000Z,165,-36
1993-04-06T15:20:00.000Z,177,-37
1993-04-06T15:25:00.000Z,196,-37
1993-04-06T15:30:00.000Z,195,-38
1993-04-06T15:35:00.000Z,149,-37
1993-04-06T15:40:00.000Z,128,-36
1993-04-06T15:45:00.000Z,138,-35
1993-04-06T15:50:00.000Z,211,-34
1993-04-06T15:55:00.000Z,143,-35
1993-04-06T16:00:00.000Z,170,-34
1993-04-06T16:05:00.000Z,132,-35
1993-04-06T16:10:00.000Z,133,-34
1993-04-06T16:15:00.000Z,200,-34
1993-04-06T16:20:00.000Z,143,-34
1993-04-06T16:25:00.000Z,116,-35
1993-04-06T16:30:00.000Z,158,-35
1993-04-06T16:35:00.000Z,182,-37
1993-04-06T16:40:00.000Z,249,-39
1993-04-06T16:45:00.000Z,292,-41
1993-04-06T16:50:00.000Z,246,-39
1993-04-06T16:55:00.000Z,227,-38
1993-04-06T17:00:00.000Z,229,-37
1993-04-06T17:05:00.000Z,207,-37
1993-04-06T17:10:00.000Z,191,-38
1993-04-06T17:15:00.000Z,180,-38
1993-04-06T17:20:00.000Z,162,-39
1993-04-06T17:25:00.000Z,152,-39
1993-04-06T17:30:00.000Z,136,-37
1993-04-06T17:35:00.000Z,222,-39
1993-04-06T17:40:00.000Z,214,-41
1993-04-06T17:45:00.000Z,176,-41
1993-04-06T17:50:00.000Z,163,-42
1993-04-06T17:55:00.000Z,125,-42
1993-04-06T18:00:00.000Z,108,-41
1993-04-06T18:05:00.000Z,96,-39
1993-04-06T18:10:00.000Z,102,-39
1993-04-06T18:15:00.000Z,109,-39
1993-04-06T18:20:00.000Z,100,-39
1993-04-06T18:25:00.000Z,98,-38
1993-04-06T18:30:00.000Z,80,-38
1993-04-06T18:35:00.000Z,76,-38
1993-04-06T18:40:00.000Z,72,-37
1993-04-06T18:45:00.000Z,68,-36
1993-04-06T18:50:00.000Z,82,-36
1993-04-06T18:55:00.000Z,75,-37
1993-04-06T19:00:00.000Z,81,-38
1993-04-06T19:05:00.000Z,103,-37
1993-04-06T19:10:00.000Z,97,-37
1993-04-06T19:15:00.000Z,129,-36
1993-04-06T19:20:00.000Z,141,-36
1993-04-06T19:25:00.000Z,146,-37
1993-04-06T19:30:00.000Z,136,-38
1993-04-06T19:35:00.000Z,110,-38
1993-04-06T19:40:00.000Z,94,-38
1993-04-06T19:45:00.000Z,98,-36
1993-04-06T19:50:00.000Z,110,-35
1993-04-06T19:55:00.000Z,146,-34
1993-04-06T20:00:00.000Z,164,-34
1993-04-06T20:05:00.000Z,302,-33
1993-04-06T20:10:00.000Z,395,-33
1993-04-06T20:15:00.000Z,429,-33
1993-04-06T20:20:00.000Z,450,-34
1993-04-06T20:25:00.000Z,464,-35
1993-04-06T20:30:00.000Z,465,-35
1993-04-06T20:35:00.000Z,425,-35
1993-04-06T20:40:00.000Z,346,-35
1993-04-06T20:45:00.000Z,308,-36
1993-04-06T20:50:00.000Z,308,-37
1993-04-06T20:55:00.000Z,296,-38
1993-04-06T21:00:00.000Z,362,-39
1993-04-06T21:05:00.000Z,328,-40
1993-04-06T21:10:00.000Z,248,-40
1993-04-06T21:15:00.000Z,210,-41
1993-04-06T21:20:00.000Z,278,-44
1993-04-06T21:25:00.000Z,295,-45
1993-04-06T21:30:00.000Z,228,-42
1993-04-06T21:35:00.000Z,241,-39
1993-04-06T21:40:00.000Z,370,-38
1993-04-06T21:45:00.000Z,460,-37
1993-04-06T21:50:00.000Z,567,-38
1993-04-06T21:55:00.000Z,476,-40
1993-04-06T22:00:00.000Z,448,-45
1993-04-06T22:05:00.000Z,312,-44
1993-04-06T22:10:00.000Z,324,-45
1993-04-06T22:15:00.000Z,366,-46
1993-04-06T22:20:00.000Z,326,-46
1993-04-06T22:25:00.000Z,296,-46
1993-04-06T22:30:00.000Z,324,-48
1993-04-06T22:35:00.000Z,576,-50
1993-04-06T22:40:00.000Z,767,-50
1993-04-06T22:45:00.000Z,857,-47
1993-04-06T22:50:00.000Z,766,-44
1993-04-06T22:55:00.000Z,768,-43
1993-04-06T23:00:00.000Z,815,-41
1993-04-06T23:05:00.000Z,799,-42
1993-04-06T23:10:00.000Z,718,-45
1993-04-06T23:15:00.000Z,670,-45
1993-04-06T23:20:00.000Z,595,-44
1993-04-06T23:25:00.000Z,568,-45
1993-04-06T23:30:00.000Z,545,-46
1993-04-06T23:35:00.000Z,456,-49
1993-04-06T23:40:00.000Z,368,-50
1993-04-06T23:45:00.000Z,296,-50
1993-04-06T23:50:00.000Z,218,-50
1993-04-06T23:55:00.000Z,192,-49
1993-04-07T00:00:00.000Z,163,-48
1993-04-07T00:05:00.000Z,133,-46
1993-04-07T00:10:00.000Z,103,-44
1993-04-07T00:15:00.000Z,139,-42
1993-04-07T00:20:00.000Z,150,-40
1993-04-07T00:25:00.000Z,169,-39
1993-04-07T00:30:00.000Z,197,-38
1993-04-07T00:35:00.000Z,203,-38
1993-04-07T00:40:00.000Z,212,-38
1993-04-07T00:45:00.000Z,226,-41
1993-04-07T00:50:00.000Z,220,-43
1993-04-07T00:55:00.000Z,208,-43
1993-04-07T01:00:00.000Z,196,-41
1993-04-07T01:05:00.000Z,178,-41
1993-04-07T01:10:00.000Z,176,-41
1993-04-07T01:15:00.000Z,164,-41
1993-04-07T01:20:00.000Z,138,-41
1993-04-07T01:25:00.000Z,130,-41
1993-04-07T01:30:00.000Z,124,-41
1993-04-07T01:35:00.000Z,118,-40
1993-04-07T01:40:00.000Z,112,-40
1993-04-07T01:45:00.000Z,103,-40
1993-04-07T01:50:00.000Z,106,-40
1993-04-07T01:55:00.000Z,117,-41
1993-04-07T02:00:00.000Z,110,-40
1993-04-07T02:05:00.000Z,93,-39
1993-04-07T02:10:00.000Z,108,-39
1993-04-07T02:15:00.000Z,172,-38
1993-04-07T02:20:00.000Z,154,-38
1993-04-07T02:25:00.000Z,149,-41
1993-04-07T02:30:00.000Z,145,-43
1993-04-07T02:35:00.000Z,153,-43
1993-04-07T02:40:00.000Z,194,-44
1993-04-07T02:45:00.000Z,142,-44
1993-04-07T02:50:00.000Z,99,-44
1993-04-07T02:55:00.000Z,97,-44
1993-04-07T03:00:00.000Z,101,-43
1993-04-07T03:05:00.000Z,92,-41
1993-04-07T03:10:00.000Z,94,-40
1993-04-07T03:15:00.000Z,99,-41
1993-04-07T03:20:00.000Z,120,-41
1993-04-07T03:25:00.000Z,110,-41
1993-04-07T03:30:00.000Z,162,-40
1993-04-07T03:35:00.000Z,153,-39
1993-04-07T03:40:00.000Z,171,-38
1993-04-07T03:45:00.000Z,218,-38
1993-04-07T03:50:00.000Z,299,-38
1993-04-07T03:55:00.000Z,315,-38
1993-04-07T04:00:00.000Z,404,-38
1993-04-07T04:05:00.000Z,427,-38
1993-04-07T04:10:00.000Z,455,-39
1993-04-07T04:15:00.000Z,459,-40
1993-04-07T04:20:00.000Z,466,-40
1993-04-07T04:25:00.000Z,490,-41
1993-04-07T04:30:00.000Z,437,-42
1993-04-07T04:35:00.000Z,370,-43
1993-04-07T04:40:00.000Z,341,-43
1993-04-07T04:45:00.000Z,281,-43
1993-04-07T04:50:00.000Z,229,-43
1993-04-07T04:55:00.000Z,197,-43
1993-04-07T05:00:00.000Z,189,-42
1993-04-07T05:05:00.000Z,144,-41
1993-04-07T05:10:00.000Z,123,-41
1993-04-07T05:15:00.000Z,144,-40
1993-04-07T05:20:00.000Z,156,-40
1993-04-07T05:25:00.000Z,140,-41
1993-04-07T05:30:00.000Z,132,-41
1993-04-07T05:35:00.000Z,122,-41
1993-04-07T05:40:00.000Z,138,-39
1993-04-07T05:45:00.000Z,346,-38
1993-04-07T05:50:00.000Z,299,-38
1993-04-07T05:55:00.000Z,332,-38
1993-04-07T06:00:00.000Z,331,-38
1993-04-07T06:05:00.000Z,341,-39
1993-04-07T06:10:00.000Z,381,-38
1993-04-07T06:15:00.000Z,281,-38
1993-04-07T06:20:00.000Z,184,-38
1993-04-07T06:25:00.000Z,162,-38
1993-04-07T06:30:00.000Z,141,-38
1993-04-07T06:35:00.000Z,121,-38
1993-04-07T06:40:00.000Z,101,-38
1993-04-07T06:45:00.000Z,84,-38
1993-04-07T06:50:00.000Z,62,-39
1993-04-07T06:55:00.000Z,71,-38
1993-04-07T07:00:00.000Z,70,-37
1993-04-07T07:05:00.000Z,68,-37
1993-04-07T07:10:00.000Z,54,-37
1993-04-07T07:15:00.000Z,53,-37
1993-04-07T07:20:00.000Z,58,-36
1993-04-07T07:25:00.000Z,57,-35
1993-04-07T07:30:00.000Z,55,-34
1993-04-07T07:35:00.000Z,68,-33
1993-04-07T07:40:00.000Z,66,-31
1993-04-07T07:45:00.000Z,76,-32
1993-04-07T07:50:00.000Z,74,-31
1993-04-07T07:55:00.000Z,73,-30
1993-04-07T08:00:00.000Z,88,-29
1993-04-07T08:05:00.000Z,92,-28
1993-04-07T08:10:00.000Z,94,-27
1993-04-07T08:15:00.000Z,101,-27
1993-04-07T08:20:00.000Z,111,-27
1993-04-07T08:25:00.000Z,127,-27
1993-04-07T08:30:00.000Z,118,-28
1993-04-07T08:35:00.000Z,177,-28
1993-04-07T08:40:00.000Z,195,-29
1993-04-07T08:45:00.000Z,230,-29
1993-04-07T08:50:00.000Z,233,-29
1993-04-07T08:55:00.000Z,245,-30
1993-04-07T09:00:00.000Z,209,-31
1993-04-07T09:05:00.000Z,182,-29
1993-04-07T09:10:00.000Z,230,-28
1993-04-07T09:15:00.000Z,315,-27
1993-04-07T09:20:00.000Z,309,-27
1993-04-07T09:25:00.000Z,294,-28
1993-04-07T09:30:00.000Z,288,-28
1993-04-07T09:35:00.000Z,296,-28
1993-04-07T09:40:00.000Z,236,-26
1993-04-07T09:45:00.000Z,254,-26
1993-04-07T09:50:00.000Z,261,-27
1993-04-07T09:55:00.000Z,319,-26
1993-04-07T10:00:00.000Z,361,-26
1993-04-07T10:05:00.000Z,333,-26
1993-04-07T10:10:00.000Z,281,-27
1993-04-07T10:15:00.000Z,226,-27
1993-04-07T10:20:00.000Z,217,-27
1993-04-07T10:25:00.000Z,236,-27
1993-04-07T10:30:00.000Z,232,-27
1993-04-07T10:35:00.000Z,241,-27
1993-04-07T10:40:00.000Z,206,-27
1993-04-07T10:45:00.000Z,183,-27
1993-04-07T10:50:00.000Z,180,-27
1993-04-07T10:55:00.000Z,176,-28
1993-04-07T11:00:00.000Z,142,-27
1993-04-07T11:05:00.000Z,106,-28
1993-04-07T11:10:00.000Z,107,-28
1993-04-07T11:15:00.000Z,127,-27
1993-04-07T11:20:00.000Z,113,-27
1993-04-07T11:25:00.000Z,94,-28
1993-04-07T11:30:00.000Z,93,-27
1993-04-07T11:35:00.000Z,99,-27
1993-04-07T11:40:00.000Z,74,-26
1993-04-07T11:45:00.000Z,77,-25
1993-04-07T11:50:00.000Z,104,-26
1993-04-07T11:55:00.000Z,124,-26
1993-04-07T12:00:00.000Z,138,-27
1993-04-07T12:05:00.000Z,193,-27
1993-04-07T12:10:00.000Z,210,-27
1993-04-07T12:15:00.000Z,264,-27
1993-04-07T12:20:00.000Z,333,-27
1993-04-07T12:25:00.000Z,374,-26
1993-04-07T12:30:00.000Z,382,-26
1993-04-07T12:35:00.000Z,348,-27
1993-04-07T12:40:00.000Z,298,-26
1993-04-07T12:45:00.000Z,329,-27
1993-04-07T12:50:00.000Z,296,-28
1993-04-07T12:55:00.000Z,298,-28
1993-04-07T13:00:00.000Z,370,-28
1993-04-07T13:05:00.000Z,363,-28
1993-04-07T13:10:00.000Z,308,-28
1993-04-07T13:15:00.000Z,309,-28
1993-04-07T13:20:00.000Z,347,-28
1993-04-07T13:25:00.000Z,397,-28
1993-04-07T13:30:00.000Z,400,-29
1993-04-07T13:35:00.000Z,376,-29
1993-04-07T13:40:00.000Z,343,-30
1993-04-07T13:45:00.000Z,345,-30
1993-04-07T13:50:00.000Z,347,-30
1993-04-07T13:55:00.000Z,349,-30
1993-04-07T14:00:00.000Z,346,-30
1993-04-07T14:05:00.000Z,340,-31
1993-04-07T14:10:00.000Z,325,-31
1993-04-07T14:15:00.000Z,315,-32
1993-04-07T14:20:00.000Z,318,-32
1993-04-07T14:25:00.000Z,309,-32
1993-04-07T14:30:00.000Z,281,-32
1993-04-07T14:35:00.000Z,274,-32
1993-04-07T14:40:00.000Z,253,-32
1993-04-07T14:45:00.000Z,230,-32
1993-04-07T14:50:00.000Z,215,-32
1993-04-07T14:55:00.000Z,204,-32
1993-04-07T15:00:00.000Z,182,-33
1993-04-07T15:05:00.000Z,181,-33
1993-04-07T15:10:00.000Z,149,-34
1993-04-07T15:15:00.000Z,136,-34
